Customer ID,Recency,Frequency,Monetary,Churn,R_Score,F_Score,M_Score,RFM_Score,Segment
15290.0,44,18,7943.22,0,4,5,5,14,Şampiyonlar
15291.0,5,15,4668.3,0,5,5,5,15,Şampiyonlar
15292.0,203,1,180.94,1,1,1,1,3,Kayıp Müşteriler
15296.0,36,6,3672.86,0,4,5,5,14,Şampiyonlar
15297.0,12,3,641.94,0,5,3,3,11,Sadık Müşteriler
15298.0,12,12,4799.9,0,5,5,5,15,Şampiyonlar
15299.0,166,7,4507.01,1,2,5,5,12,Sadık Müşteriler
15300.0,184,1,496.44,1,2,1,3,6,Kayıp Müşteriler
15301.0,52,12,5070.35,0,3,5,5,13,Şampiyonlar
15303.0,292,1,574.02,1,1,1,3,5,Kayıp Müşteriler
15304.0,62,8,694.4000000000001,0,3,5,3,11,Sadık Müşteriler
15306.0,124,3,1174.35,1,2,3,4,9,Risk Altında
15307.0,216,1,205.3,1,1,1,1,3,Kayıp Müşteriler
15308.0,69,1,310.47,0,3,1,2,6,Kayıp Müşteriler
15311.0,1,91,60767.9,0,5,5,5,15,Şampiyonlar
15312.0,77,4,924.85,0,3,4,3,10,Sadık Müşteriler
15313.0,112,1,52.0,1,2,1,1,4,Kayıp Müşteriler
15314.0,201,1,327.97,1,1,1,2,4,Kayıp Müşteriler
15315.0,118,2,570.5,1,2,3,3,8,Risk Altında
15316.0,328,1,165.0,1,1,1,1,3,Kayıp Müşteriler
15318.0,182,1,312.62,1,2,1,2,5,Kayıp Müşteriler
15319.0,342,1,204.5,1,1,1,1,3,Kayıp Müşteriler
15320.0,46,1,267.13,0,3,1,2,6,Kayıp Müşteriler
15321.0,72,3,2748.31,0,3,3,5,11,Sadık Müşteriler
15322.0,87,1,679.68,0,3,1,3,7,Risk Altında
15325.0,105,1,162.29,1,2,1,1,4,Kayıp Müşteriler
15326.0,71,1,311.71,0,3,1,2,6,Kayıp Müşteriler
15327.0,54,1,208.75,0,3,1,1,5,Kayıp Müşteriler
15329.0,41,3,1049.7,0,4,3,4,11,Sadık Müşteriler
15330.0,62,2,714.96,0,3,3,3,9,Risk Altında
15332.0,486,4,1661.06,1,1,4,4,9,Risk Altında
15333.0,210,1,1028.56,1,1,1,4,6,Kayıp Müşteriler
15334.0,165,3,351.67,1,2,3,2,7,Risk Altında
15335.0,55,1,173.97,0,3,1,1,5,Kayıp Müşteriler
15339.0,245,2,574.07,1,1,3,3,7,Risk Altında
15341.0,82,1,2020.52,0,3,1,4,8,Risk Altında
15342.0,306,1,406.09,1,1,1,2,4,Kayıp Müşteriler
15343.0,89,1,364.5,0,2,1,2,5,Kayıp Müşteriler
15344.0,76,3,563.94,0,3,3,3,9,Risk Altında
15345.0,47,1,393.54,0,3,1,2,6,Kayıp Müşteriler
15346.0,40,1,252.42000000000002,0,4,1,2,7,Risk Altında
15347.0,486,1,201.60000000000002,1,1,1,1,3,Kayıp Müşteriler
15348.0,74,1,158.04,0,3,1,1,5,Kayıp Müşteriler
15349.0,219,2,473.81,1,1,3,2,6,Kayıp Müşteriler
15350.0,698,1,115.65,1,1,1,1,3,Kayıp Müşteriler
15351.0,14,7,1960.1100000000001,0,5,5,4,14,Şampiyonlar
15353.0,256,2,777.02,1,1,3,3,7,Risk Altında
15355.0,55,2,277.05,0,3,3,2,8,Risk Altında
15356.0,73,10,2766.5,0,3,5,5,13,Şampiyonlar
15358.0,2,22,8347.2,0,5,5,5,15,Şampiyonlar
15360.0,41,1,427.93,0,4,1,2,7,Risk Altında
15361.0,363,1,418.92,1,1,1,2,4,Kayıp Müşteriler
15363.0,667,1,326.0,1,1,1,2,4,Kayıp Müşteriler
15364.0,216,2,913.19,1,1,3,3,7,Risk Altında
15365.0,27,7,2314.32,0,4,5,5,14,Şampiyonlar
15366.0,77,2,602.51,0,3,3,3,9,Risk Altında
15367.0,59,4,1877.59,0,3,4,4,11,Sadık Müşteriler
15368.0,23,1,446.94000000000005,0,4,1,2,7,Risk Altında
15370.0,31,7,2386.05,0,4,5,5,14,Şampiyonlar
15372.0,139,1,2007.3999999999999,1,2,1,4,7,Risk Altında
15373.0,20,12,2415.91,0,4,5,5,14,Şampiyonlar
15374.0,278,1,168.0,1,1,1,1,3,Kayıp Müşteriler
15376.0,42,3,1233.3600000000001,0,4,3,4,11,Sadık Müşteriler
15379.0,99,7,3703.29,1,2,5,5,12,Sadık Müşteriler
15380.0,48,5,1690.2600000000002,0,3,4,4,11,Sadık Müşteriler
15381.0,67,2,596.85,0,3,3,3,9,Risk Altında
15382.0,16,6,5955.71,0,5,5,5,15,Şampiyonlar
15384.0,171,2,642.41,1,2,3,3,8,Risk Altında
15385.0,42,1,316.88,0,4,1,2,7,Risk Altında
15386.0,188,1,394.14,1,2,1,2,5,Kayıp Müşteriler
15388.0,272,1,140.54,1,1,1,1,3,Kayıp Müşteriler
15389.0,174,1,500.0,1,2,1,3,6,Kayıp Müşteriler
15392.0,2,4,1535.53,0,5,4,4,13,Şampiyonlar
15393.0,18,2,231.86,0,5,3,1,9,Risk Altında
15394.0,11,4,2183.54,0,5,4,5,14,Şampiyonlar
15395.0,327,1,107.45,1,1,1,1,3,Kayıp Müşteriler
15396.0,114,1,288.18,1,2,1,2,5,Kayıp Müşteriler
15397.0,291,1,94.0,1,1,1,1,3,Kayıp Müşteriler
15398.0,18,2,1345.53,0,5,3,4,12,Sadık Müşteriler
15399.0,24,3,815.77,0,4,3,3,10,Sadık Müşteriler
15400.0,115,5,716.2,1,2,4,3,9,Risk Altında
15402.0,150,2,626.77,1,2,3,3,8,Risk Altında
15405.0,280,1,349.1,1,1,1,2,4,Kayıp Müşteriler
15406.0,39,2,510.71000000000004,0,4,3,3,10,Sadık Müşteriler
15407.0,96,4,1056.44,1,2,4,4,10,Sadık Müşteriler
15408.0,266,1,267.18,1,1,1,2,4,Kayıp Müşteriler
15410.0,86,8,3450.84,0,3,5,5,13,Şampiyonlar
15411.0,28,4,1358.88,0,4,4,4,12,Sadık Müşteriler
15412.0,173,1,190.53,1,2,1,1,4,Kayıp Müşteriler
15414.0,11,3,774.9000000000001,0,5,3,3,11,Sadık Müşteriler
15415.0,315,1,572.8100000000001,1,1,1,3,5,Kayıp Müşteriler
15416.0,156,4,3984.32,1,2,4,5,11,Sadık Müşteriler
15417.0,87,1,508.8,0,3,1,3,7,Risk Altında
15419.0,26,1,135.86,0,4,1,1,6,Kayıp Müşteriler
15421.0,1,4,950.36,0,5,4,4,13,Şampiyonlar
15422.0,325,2,97.7,1,1,3,1,5,Kayıp Müşteriler
15423.0,334,1,43.5,1,1,1,1,3,Kayıp Müşteriler
15424.0,256,2,383.34,1,1,3,2,6,Kayıp Müşteriler
15426.0,21,5,1447.39,0,4,4,4,12,Sadık Müşteriler
15427.0,49,3,1483.14,0,3,3,4,10,Sadık Müşteriler
15428.0,17,1,93.78,0,5,1,1,7,Risk Altında
15429.0,28,2,397.35,0,4,3,2,9,Risk Altında
15432.0,25,1,171.19,0,4,1,1,6,Kayıp Müşteriler
15433.0,67,2,533.3,0,3,3,3,9,Risk Altında
15434.0,109,5,1041.48,1,2,4,4,10,Sadık Müşteriler
15435.0,24,1,149.29,0,4,1,1,6,Kayıp Müşteriler
15436.0,14,3,1122.53,0,5,3,4,12,Sadık Müşteriler
15437.0,264,1,200.16,1,1,1,1,3,Kayıp Müşteriler
15438.0,133,1,156.57999999999998,1,2,1,1,4,Kayıp Müşteriler
15440.0,56,3,383.68,0,3,3,2,8,Risk Altında
15442.0,221,1,594.0,1,1,1,3,5,Kayıp Müşteriler
15443.0,14,7,3236.91,0,5,5,5,15,Şampiyonlar
15444.0,10,2,1418.26,0,5,3,4,12,Sadık Müşteriler
15445.0,266,1,113.5,1,1,1,1,3,Kayıp Müşteriler
15447.0,332,1,155.17,1,1,1,1,3,Kayıp Müşteriler
15448.0,314,1,494.64,1,1,1,3,5,Kayıp Müşteriler
15449.0,28,3,974.52,0,4,3,4,11,Sadık Müşteriler
15450.0,91,1,429.84,1,2,1,2,5,Kayıp Müşteriler
15452.0,61,3,538.73,0,3,3,3,9,Risk Altında
15453.0,58,7,1388.37,0,3,5,4,12,Sadık Müşteriler
15454.0,364,1,179.1,1,1,1,1,3,Kayıp Müşteriler
15456.0,342,3,447.22,1,1,3,2,6,Kayıp Müşteriler
15457.0,264,1,237.07,1,1,1,1,3,Kayıp Müşteriler
15458.0,27,1,161.64,0,4,1,1,6,Kayıp Müşteriler
15460.0,356,1,216.76,1,1,1,1,3,Kayıp Müşteriler
15462.0,145,3,234.6,1,2,3,1,6,Kayıp Müşteriler
15463.0,61,1,126.14,0,3,1,1,5,Kayıp Müşteriler
15464.0,224,1,1048.85,1,1,1,4,6,Kayıp Müşteriler
15465.0,5,18,7354.62,0,5,5,5,15,Şampiyonlar
15466.0,87,1,334.53,0,3,1,2,6,Kayıp Müşteriler
15467.0,11,3,524.88,0,5,3,3,11,Sadık Müşteriler
15468.0,53,2,467.51,0,3,3,2,8,Risk Altında
15469.0,33,2,538.55,0,4,3,3,10,Sadık Müşteriler
15471.0,152,1,469.48,1,2,1,2,5,Kayıp Müşteriler
15472.0,115,1,371.56,1,2,1,2,5,Kayıp Müşteriler
15473.0,1,7,1771.2,0,5,5,4,14,Şampiyonlar
15475.0,79,1,454.10999999999996,0,3,1,2,6,Kayıp Müşteriler
15478.0,42,2,1441.42,0,4,3,4,11,Sadık Müşteriler
15480.0,118,1,905.5,1,2,1,3,6,Kayıp Müşteriler
15482.0,17,12,11054.96,0,5,5,5,15,Şampiyonlar
15483.0,268,4,233.81,1,1,4,1,6,Kayıp Müşteriler
15484.0,20,4,3594.31,0,4,4,5,13,Şampiyonlar
15485.0,91,3,2575.0,1,2,3,5,10,Sadık Müşteriler
15488.0,124,1,91.32000000000001,1,2,1,1,4,Kayıp Müşteriler
15489.0,6,3,1134.28,0,5,3,4,12,Sadık Müşteriler
15491.0,102,6,3100.09,1,2,5,5,12,Sadık Müşteriler
15492.0,30,2,659.4599999999999,0,4,3,3,10,Sadık Müşteriler
15493.0,151,5,2001.8,1,2,4,4,10,Sadık Müşteriler
15494.0,23,2,1299.23,0,4,3,4,11,Sadık Müşteriler
15497.0,19,2,1262.2,0,5,3,4,12,Sadık Müşteriler
15498.0,6,27,13316.4,0,5,5,5,15,Şampiyonlar
15500.0,20,4,1131.56,0,4,4,4,12,Sadık Müşteriler
15502.0,17,12,10384.93,0,5,5,5,15,Şampiyonlar
15503.0,364,1,147.09,1,1,1,1,3,Kayıp Müşteriler
15504.0,83,1,52.83,0,3,1,1,5,Kayıp Müşteriler
15505.0,54,5,3610.96,0,3,4,5,12,Sadık Müşteriler
15506.0,24,3,979.26,0,4,3,4,11,Sadık Müşteriler
15507.0,173,1,492.36,1,2,1,3,6,Kayıp Müşteriler
15508.0,227,6,1000.27,1,1,5,4,10,Sadık Müşteriler
15510.0,332,1,250.0,1,1,1,1,3,Kayıp Müşteriler
15511.0,13,5,909.23,0,5,4,3,12,Sadık Müşteriler
15512.0,157,2,121.0,1,2,3,1,6,Kayıp Müşteriler
15513.0,6,19,14758.220000000001,0,5,5,5,15,Şampiyonlar
15514.0,14,11,4139.46,0,5,5,5,15,Şampiyonlar
15516.0,46,3,62.43,0,3,3,1,7,Risk Altında
15517.0,235,1,267.03,1,1,1,2,4,Kayıp Müşteriler
15518.0,40,8,1942.45,0,4,5,4,13,Şampiyonlar
15520.0,121,1,343.5,1,2,1,2,5,Kayıp Müşteriler
15521.0,36,8,3000.2,0,4,5,5,14,Şampiyonlar
15522.0,89,2,398.84,0,2,3,2,7,Risk Altında
15523.0,86,1,412.01000000000005,0,3,1,2,6,Kayıp Müşteriler
15524.0,26,1,440.0,0,4,1,2,7,Risk Altında
15525.0,19,3,825.92,0,5,3,3,11,Sadık Müşteriler
15526.0,183,2,148.44,1,2,3,1,6,Kayıp Müşteriler
15527.0,20,8,2429.78,0,4,5,5,14,Şampiyonlar
15528.0,256,1,229.33,1,1,1,1,3,Kayıp Müşteriler
15529.0,24,11,3995.23,0,4,5,5,14,Şampiyonlar
15530.0,23,4,1502.35,0,4,4,4,12,Sadık Müşteriler
15531.0,90,2,2007.44,1,2,3,4,9,Risk Altında
15532.0,27,4,1580.93,0,4,4,4,12,Sadık Müşteriler
15533.0,21,3,807.57,0,4,3,3,10,Sadık Müşteriler
15535.0,175,4,536.4,1,2,4,3,9,Risk Altında
15537.0,165,1,110.92,1,2,1,1,4,Kayıp Müşteriler
15539.0,302,1,538.46,1,1,1,3,5,Kayıp Müşteriler
15540.0,13,1,213.3,0,5,1,1,7,Risk Altında
15541.0,116,1,85.13000000000001,1,2,1,1,4,Kayıp Müşteriler
15543.0,290,1,127.86,1,1,1,1,3,Kayıp Müşteriler
15544.0,3,9,3546.71,0,5,5,5,15,Şampiyonlar
15545.0,56,2,292.71999999999997,0,3,3,2,8,Risk Altında
15547.0,32,14,4954.84,0,4,5,5,14,Şampiyonlar
15549.0,79,3,1693.26,0,3,3,4,10,Sadık Müşteriler
15550.0,39,4,575.63,0,4,4,3,11,Sadık Müşteriler
15551.0,275,1,436.06,1,1,1,2,4,Kayıp Müşteriler
15552.0,189,1,90.12,1,2,1,1,4,Kayıp Müşteriler
15553.0,62,1,437.23,0,3,1,2,6,Kayıp Müşteriler
15554.0,161,1,217.2,1,2,1,1,4,Kayıp Müşteriler
15555.0,1,16,4805.17,0,5,5,5,15,Şampiyonlar
15556.0,26,1,279.77,0,4,1,2,7,Risk Altında
15557.0,30,1,473.65000000000003,0,4,1,2,7,Risk Altında
15561.0,13,4,800.59,0,5,4,3,12,Sadık Müşteriler
15562.0,353,1,134.55,1,1,1,1,3,Kayıp Müşteriler
15563.0,24,4,1400.44,0,4,4,4,12,Sadık Müşteriler
15565.0,52,2,173.16,0,3,3,1,7,Risk Altında
15567.0,20,1,186.01,0,4,1,1,6,Kayıp Müşteriler
15568.0,46,3,758.29,0,3,3,3,9,Risk Altında
15569.0,40,5,1375.71,0,4,4,4,12,Sadık Müşteriler
15570.0,12,12,4165.52,0,5,5,5,15,Şampiyonlar
15571.0,13,4,650.4300000000001,0,5,4,3,12,Sadık Müşteriler
15572.0,27,7,2552.86,0,4,5,5,14,Şampiyonlar
15573.0,87,2,607.45,0,3,3,3,9,Risk Altında
15574.0,179,4,702.25,1,2,4,3,9,Risk Altında
15576.0,303,1,940.6700000000001,1,1,1,3,5,Kayıp Müşteriler
15577.0,34,3,258.88,0,4,3,2,9,Risk Altında
15578.0,164,1,127.1,1,2,1,1,4,Kayıp Müşteriler
15579.0,304,2,348.6,1,1,3,2,6,Kayıp Müşteriler
15581.0,33,13,3679.9700000000003,0,4,5,5,14,Şampiyonlar
15582.0,26,3,682.9100000000001,0,4,3,3,10,Sadık Müşteriler
15584.0,25,4,725.11,0,4,4,3,11,Sadık Müşteriler
15585.0,178,1,455.3,1,2,1,2,5,Kayıp Müşteriler
15587.0,32,4,913.6800000000001,0,4,4,3,11,Sadık Müşteriler
15589.0,257,3,478.53000000000003,1,1,3,2,6,Kayıp Müşteriler
15592.0,48,1,388.58,0,3,1,2,6,Kayıp Müşteriler
15593.0,72,1,199.8,0,3,1,1,5,Kayıp Müşteriler
15594.0,17,5,1771.78,0,5,4,4,13,Şampiyonlar
15596.0,97,5,1406.59,1,2,4,4,10,Sadık Müşteriler
15597.0,244,1,324.57,1,1,1,2,4,Kayıp Müşteriler
15598.0,55,1,240.68,0,3,1,1,5,Kayıp Müşteriler
15599.0,28,2,761.74,0,4,3,3,10,Sadık Müşteriler
15601.0,13,14,6776.56,0,5,5,5,15,Şampiyonlar
15602.0,23,9,1297.8700000000001,0,4,5,4,13,Şampiyonlar
15603.0,80,1,48.480000000000004,0,3,1,1,5,Kayıp Müşteriler
15604.0,54,1,216.39,0,3,1,1,5,Kayıp Müşteriler
15605.0,32,5,1198.23,0,4,4,4,12,Sadık Müşteriler
15606.0,3,9,2920.16,0,5,5,5,15,Şampiyonlar
15607.0,163,1,104.76,1,2,1,1,4,Kayıp Müşteriler
15608.0,30,4,1093.68,0,4,4,4,12,Sadık Müşteriler
15609.0,127,1,298.48,1,2,1,2,5,Kayıp Müşteriler
15610.0,53,1,112.46000000000001,0,3,1,1,5,Kayıp Müşteriler
15611.0,11,13,1591.45,0,5,5,4,14,Şampiyonlar
15612.0,92,2,195.15,1,2,3,1,6,Kayıp Müşteriler
15615.0,12,23,10399.74,0,5,5,5,15,Şampiyonlar
15618.0,124,4,776.851,1,2,4,3,9,Risk Altında
15619.0,12,1,336.40000000000003,0,5,1,2,8,Risk Altında
15620.0,58,3,1553.18,0,3,3,4,10,Sadık Müşteriler
15621.0,13,4,1293.03,0,5,4,4,13,Şampiyonlar
15622.0,45,9,3709.56,0,3,5,5,13,Şampiyonlar
15623.0,142,1,301.03,1,2,1,2,5,Kayıp Müşteriler
15624.0,118,4,588.13,1,2,4,3,9,Risk Altında
15625.0,105,4,1534.26,1,2,4,4,10,Sadık Müşteriler
15626.0,76,2,675.8,0,3,3,3,9,Risk Altında
15628.0,26,9,2870.2400000000002,0,4,5,5,14,Şampiyonlar
15630.0,47,2,1186.35,0,3,3,4,10,Sadık Müşteriler
15632.0,17,8,3285.31,0,5,5,5,15,Şampiyonlar
15634.0,19,1,243.55,0,5,1,1,7,Risk Altında
15636.0,32,2,724.76,0,4,3,3,10,Sadık Müşteriler
15637.0,54,1,223.36,0,3,1,1,5,Kayıp Müşteriler
15639.0,136,1,425.32,1,2,1,2,5,Kayıp Müşteriler
15640.0,18,15,12515.66,0,5,5,5,15,Şampiyonlar
15641.0,107,4,1887.2,1,2,4,4,10,Sadık Müşteriler
15643.0,311,3,664.0,1,1,3,3,7,Risk Altında
15644.0,168,4,813.0,1,2,4,3,9,Risk Altında
15645.0,20,1,612.01,0,4,1,3,8,Risk Altında
15646.0,160,3,447.64000000000004,1,2,3,2,7,Risk Altında
15648.0,206,2,657.35,1,1,3,3,7,Risk Altında
15649.0,163,2,816.0,1,2,3,3,8,Risk Altında
15651.0,262,3,646.3,1,1,3,3,7,Risk Altında
15652.0,93,1,337.74,1,2,1,2,5,Kayıp Müşteriler
15653.0,117,2,877.4399999999999,1,2,3,3,8,Risk Altında
15654.0,11,2,922.53,0,5,3,3,11,Sadık Müşteriler
15655.0,68,1,560.67,0,3,1,3,7,Risk Altında
15656.0,47,4,748.5,0,3,4,3,10,Sadık Müşteriler
15657.0,24,1,30.0,0,4,1,1,6,Kayıp Müşteriler
15658.0,199,5,1024.1000000000001,1,1,4,4,9,Risk Altında
15659.0,45,1,306.45,0,3,1,2,6,Kayıp Müşteriler
15660.0,27,9,1600.86,0,4,5,4,13,Şampiyonlar
15661.0,224,2,309.8,1,1,3,2,6,Kayıp Müşteriler
15663.0,108,1,138.14,1,2,1,1,4,Kayıp Müşteriler
15664.0,52,1,386.43,0,3,1,2,6,Kayıp Müşteriler
15665.0,68,2,2242.01,0,3,3,5,11,Sadık Müşteriler
15667.0,41,1,301.32,0,4,1,2,7,Risk Altında
15668.0,189,1,76.32000000000001,1,2,1,1,4,Kayıp Müşteriler
15669.0,42,4,684.34,0,4,4,3,11,Sadık Müşteriler
15670.0,298,1,173.05,1,1,1,1,3,Kayıp Müşteriler
15671.0,20,7,2657.13,0,4,5,5,14,Şampiyonlar
15673.0,2,4,2881.02,0,5,4,5,14,Şampiyonlar
15674.0,67,5,2446.6,0,3,4,5,12,Sadık Müşteriler
15675.0,83,3,323.69,0,3,3,2,8,Risk Altında
15676.0,20,3,3435.76,0,4,3,5,12,Sadık Müşteriler
15677.0,51,1,657.23,0,3,1,3,7,Risk Altında
15678.0,54,1,352.7,0,3,1,2,6,Kayıp Müşteriler
15679.0,26,4,781.28,0,4,4,3,11,Sadık Müşteriler
15680.0,11,3,1333.68,0,5,3,4,12,Sadık Müşteriler
15681.0,27,5,1426.16,0,4,4,4,12,Sadık Müşteriler
15683.0,119,1,193.75,1,2,1,1,4,Kayıp Müşteriler
15687.0,25,9,2993.1,0,4,5,5,14,Şampiyonlar
15689.0,3,2,254.1,0,5,3,2,10,Sadık Müşteriler
15690.0,102,2,239.76,1,2,3,1,6,Kayıp Müşteriler
15691.0,341,1,136.8,1,1,1,1,3,Kayıp Müşteriler
15692.0,30,1,191.04,0,4,1,1,6,Kayıp Müşteriler
15694.0,27,14,6479.4,0,4,5,5,14,Şampiyonlar
15695.0,268,2,409.98,1,1,3,2,6,Kayıp Müşteriler
15696.0,81,8,2736.46,0,3,5,5,13,Şampiyonlar
15699.0,19,1,309.65,0,5,1,2,8,Risk Altında
15700.0,174,2,696.68,1,2,3,3,8,Risk Altında
15701.0,75,4,1542.14,0,3,4,4,11,Sadık Müşteriler
15703.0,266,1,211.5,1,1,1,1,3,Kayıp Müşteriler
15704.0,128,4,2293.62,1,2,4,5,11,Sadık Müşteriler
15705.0,203,1,143.1,1,1,1,1,3,Kayıp Müşteriler
15706.0,77,4,1060.56,0,3,4,4,11,Sadık Müşteriler
15707.0,45,4,945.58,0,3,4,4,11,Sadık Müşteriler
15708.0,42,7,3364.2400000000002,0,4,5,5,14,Şampiyonlar
15709.0,342,1,133.25,1,1,1,1,3,Kayıp Müşteriler
15712.0,11,5,1072.3600000000001,0,5,4,4,13,Şampiyonlar
15713.0,145,2,356.7,1,2,3,2,7,Risk Altında
15714.0,13,2,330.88,0,5,3,2,10,Sadık Müşteriler
15716.0,147,4,1118.81,1,2,4,4,10,Sadık Müşteriler
15717.0,236,1,150.3,1,1,1,1,3,Kayıp Müşteriler
15719.0,153,13,5045.61,1,2,5,5,12,Sadık Müşteriler
15720.0,26,1,598.73,0,4,1,3,8,Risk Altında
15721.0,13,1,507.08,0,5,1,3,9,Risk Altında
15722.0,110,5,2222.56,1,2,4,5,11,Sadık Müşteriler
15723.0,425,1,203.1,1,1,1,1,3,Kayıp Müşteriler
15724.0,203,2,218.25,1,1,3,1,5,Kayıp Müşteriler
15725.0,17,1,415.25,0,5,1,2,8,Risk Altında
15727.0,10,7,5178.96,0,5,5,5,15,Şampiyonlar
15729.0,36,1,85.0,0,4,1,1,6,Kayıp Müşteriler
15730.0,124,3,1120.88,1,2,3,4,9,Risk Altında
15732.0,36,2,294.12,0,4,3,2,9,Risk Altında
15733.0,311,1,162.3,1,1,1,1,3,Kayıp Müşteriler
15734.0,116,2,1339.45,1,2,3,4,9,Risk Altında
15737.0,16,8,1205.1200000000001,0,5,5,4,14,Şampiyonlar
15738.0,20,16,4812.42,0,4,5,5,14,Şampiyonlar
15739.0,245,1,449.12,1,1,1,2,4,Kayıp Müşteriler
15740.0,51,1,154.88,0,3,1,1,5,Kayıp Müşteriler
15743.0,18,4,784.46,0,5,4,3,12,Sadık Müşteriler
15744.0,79,1,34.8,0,3,1,1,5,Kayıp Müşteriler
15745.0,21,4,1094.59,0,4,4,4,12,Sadık Müşteriler
15746.0,136,1,196.88,1,2,1,1,4,Kayıp Müşteriler
15747.0,14,3,974.04,0,5,3,4,12,Sadık Müşteriler
15748.0,42,1,149.31,0,4,1,1,6,Kayıp Müşteriler
15749.0,40,3,44534.3,0,4,3,5,12,Sadık Müşteriler
15750.0,16,8,2465.48,0,5,5,5,15,Şampiyonlar
15752.0,41,7,2637.38,0,4,5,5,14,Şampiyonlar
15753.0,131,1,79.2,1,2,1,1,4,Kayıp Müşteriler
15754.0,53,3,458.57,0,3,3,2,8,Risk Altında
15755.0,2,6,2364.25,0,5,5,5,15,Şampiyonlar
15756.0,65,4,532.96,0,3,4,3,10,Sadık Müşteriler
15757.0,189,2,714.42,1,2,3,3,8,Risk Altında
15758.0,26,1,205.25,0,4,2,1,7,Risk Altında
15759.0,220,3,253.04,1,1,3,2,6,Kayıp Müşteriler
15762.0,79,2,583.75,0,3,3,3,9,Risk Altında
15763.0,79,2,1086.92,0,3,3,4,10,Sadık Müşteriler
15764.0,1,6,3279.97,0,5,5,5,15,Şampiyonlar
15766.0,184,1,315.06,1,2,2,2,6,Kayıp Müşteriler
15768.0,117,3,621.8299999999999,1,2,4,3,9,Risk Altında
15769.0,42,26,56252.72,0,4,5,5,14,Şampiyonlar
15773.0,243,1,635.6800000000001,1,1,2,3,6,Kayıp Müşteriler
15774.0,304,1,270.8,1,1,2,2,5,Kayıp Müşteriler
15775.0,129,1,104.9,1,2,2,1,5,Kayıp Müşteriler
15776.0,135,1,241.62,1,2,2,1,5,Kayıp Müşteriler
15777.0,7,4,1047.11,0,5,4,4,13,Şampiyonlar
15780.0,37,3,475.28000000000003,0,4,4,2,10,Sadık Müşteriler
15781.0,27,3,345.46,0,4,4,2,10,Sadık Müşteriler
15782.0,11,3,2614.7400000000002,0,5,4,5,14,Şampiyonlar
15783.0,12,1,246.3,0,5,2,1,8,Risk Altında
15785.0,153,5,2328.9700000000003,1,2,4,5,11,Sadık Müşteriler
15786.0,48,3,4932.2,0,3,4,5,12,Sadık Müşteriler
15787.0,28,3,948.05,0,4,4,4,12,Sadık Müşteriler
15789.0,360,1,351.3,1,1,2,2,5,Kayıp Müşteriler
15790.0,12,1,220.85,0,5,2,1,8,Risk Altında
15791.0,45,2,1612.69,0,3,3,4,10,Sadık Müşteriler
15793.0,16,3,965.61,0,5,4,4,13,Şampiyonlar
15795.0,151,1,610.01,1,2,2,3,7,Risk Altında
15796.0,19,8,2711.56,0,5,5,5,15,Şampiyonlar
15797.0,97,4,2207.4,1,2,4,5,11,Sadık Müşteriler
15799.0,77,3,884.14,0,3,4,3,10,Sadık Müşteriler
15800.0,109,2,699.08,1,2,3,3,8,Risk Altında
15801.0,48,3,1063.95,0,3,4,4,11,Sadık Müşteriler
15802.0,144,1,451.42,1,2,2,2,6,Kayıp Müşteriler
15803.0,53,1,415.82000000000005,0,3,2,2,7,Risk Altında
15804.0,13,13,4206.39,0,5,5,5,15,Şampiyonlar
15805.0,25,17,5528.4800000000005,0,4,5,5,14,Şampiyonlar
15806.0,48,3,784.58,0,3,4,3,10,Sadık Müşteriler
15807.0,52,3,903.9,0,3,4,3,10,Sadık Müşteriler
15808.0,192,4,3734.9700000000003,1,1,4,5,10,Sadık Müşteriler
15809.0,70,5,515.77,0,3,4,3,10,Sadık Müşteriler
15810.0,80,4,1391.98,0,3,4,4,11,Sadık Müşteriler
15811.0,24,6,2218.62,0,4,5,5,14,Şampiyonlar
15812.0,34,5,1801.14,0,4,4,4,12,Sadık Müşteriler
15813.0,209,2,1303.9099999999999,1,1,3,4,8,Risk Altında
15814.0,18,4,1945.33,0,5,4,4,13,Şampiyonlar
15815.0,36,5,2100.6,0,4,4,5,13,Şampiyonlar
15819.0,51,4,1905.45,0,3,4,4,11,Sadık Müşteriler
15820.0,321,1,206.98,1,1,2,1,4,Kayıp Müşteriler
15821.0,46,2,570.96,0,3,3,3,9,Risk Altında
15822.0,182,2,885.47,1,2,3,3,8,Risk Altında
15823.0,667,1,15.0,1,1,2,1,4,Kayıp Müşteriler
15825.0,174,1,532.94,1,2,2,3,7,Risk Altında
15826.0,58,3,1654.31,0,3,4,4,11,Sadık Müşteriler
15827.0,75,14,1836.0900000000001,0,3,5,4,12,Sadık Müşteriler
15829.0,142,2,636.14,1,2,3,3,8,Risk Altında
15830.0,303,1,576.0,1,1,2,3,6,Kayıp Müşteriler
15831.0,1,3,801.76,0,5,4,3,12,Sadık Müşteriler
15832.0,256,1,836.79,1,1,2,3,6,Kayıp Müşteriler
15834.0,72,4,2233.75,0,3,4,5,12,Sadık Müşteriler
15835.0,46,4,954.09,0,3,4,4,11,Sadık Müşteriler
15836.0,52,1,137.37,0,3,2,1,6,Kayıp Müşteriler
15837.0,184,1,391.98,1,2,2,2,6,Kayıp Müşteriler
15838.0,13,19,33643.08,0,5,5,5,15,Şampiyonlar
15839.0,82,3,1048.49,0,3,4,4,11,Sadık Müşteriler
